name,intro,url,opentype,englishName,definition,explanation,extend
波黑穆斯林人,"　　波黑穆斯林人（拼音：bō hēi mù sī lín rén），（英语：Bosnian Muslims），波斯尼亚和黑塞哥维那境内信奉伊斯兰教的人，少数散居在前南斯拉夫其他国家境内。
",http://zy.zwbk.org/index.php?title=%E6%B3%A2%E9%BB%91%E7%A9%86%E6%96%AF%E6%9E%97%E4%BA%BA,,,,,
注意,"　　注意（汉语拼音：Zhuyi；英语：Attention），心理活动对一定对象的有选择的集中。注意并不是一种独立的心理过程，而是心理过程的一种共同特征。人在注意着什么的时候，总是在感知着、记忆着、思考着、想象着或体验着什么。人在同一时间内不能感知很多对象，只能感知环境中的少数对象。而要获得对事物的清晰、深刻和完整的反映，就需要使心理活动有选择地指向有关的对象。人在清醒的时候，每一瞬间总是注意着某种事物。通常所谓“没有注意”，只不过是对当前所应当指向的事物没有注意，而注意了其他无关的事物。
",http://zy.zwbk.org/index.php?title=%E6%B3%A8%E6%84%8F,,,,,
泰人,"　　泰人（汉语拼音：Tai Ren；英语：Thai），亚洲中南半岛泰国人口占多数的民族。又称暹罗人。属蒙古人种南亚类型。使用泰语，属汉藏语系壮侗语族。有独特的字母文字，系13世纪下半叶根据吉蔑文草书体创制。泰人与中国傣族、壮族以及缅甸掸人、老挝寮人等同源，与中国古代百越有密切的渊源关系。根据分布地区和方言，分为中部泰人、东北泰佉人、北部泰人和南部泰人4大支系。在泰人中，除少数人信伊斯兰教和基督教外，大多信南传上座部佛教。他们所信仰的上座部佛教，实际上混有当地流行的婆罗门教及精灵崇拜、祖先崇拜的成分。国家庆典、婚姻喜寿、丧葬祭祀，都须由佛教僧侣诵经祈祷。男子一生中必须有一段时间到寺庙当和尚。佛寺在农村是社会文化生活的中心。泰人的泼水节、春耕节、水灯节等节日都来源于婆罗门教；还有专属于佛教的节日，如万佛节、吠舍佉节、守夏节、解夏节等。文化艺术受佛教和婆罗门教影响尤为明显。古典文学与艺术作品，诸如诗词、戏剧、童话、音乐、舞蹈、绘画、雕塑、建筑等，一般都具有佛教和婆罗门教的特点和色彩。泰人见面和告别时双手合十而拜，也源自佛教的礼节。
",http://zy.zwbk.org/index.php?title=%E6%B3%B0%E4%BA%BA,,,,,
泰米尔人,"　　泰米尔人（汉语拼音：Taimierren；英语：Tamils），南亚民族之一。主要分布在印度的泰米尔纳德邦、安得拉邦、喀拉拉邦，以及斯里兰卡的东部和北部地区。在缅甸、马来西亚、中南半岛、印度尼西亚、毛里求斯、斐济、东非和南非的印度侨民中，亦有为数不少的泰米尔人。除一部分雅利安婆罗门外，都属达罗毗荼人种类型。身材矮小，肤色较黑，鼻子小而扁平，嘴唇厚，头发黑而浓密、鬈曲。使用泰米尔语，属达罗毗荼语系南部语族，有独特字母。信仰印度教，属湿婆教派，种姓制度森严；少部分人信基督教。泰米尔人长于建筑、青铜雕塑，以及表演古典舞蹈和民间戏剧，对印度南部、斯里兰卡北部及东南亚文化的发展起过重要作用；航海、数学、医学亦有很高成就。经济因地而异，有的狩猎，有的从事畜牧或渔业，有的从事农业，种植水稻。男人通常只缠一条两米长的围裤；有的还披一条小布单或穿一件无领长袖绸衫。妇女喜欢穿带金银花边的纱丽。以大米为主食，喜吃酸辣、椰油和荤食，饮咖啡。盛行姑舅表婚，山区仍有抢亲习俗。人死后行火葬。
",http://zy.zwbk.org/index.php?title=%E6%B3%B0%E7%B1%B3%E5%B0%94%E4%BA%BA,,,,,
海地人,"　　海地人（Haitian），中美洲加勒比海地区海地居民的总称。绝大多数为黑人。另有部分散居国外。法语为官方语言，通行克里奥尔语，系以法语为基础，借用西非方言、西班牙语及少量英、葡萄牙语成分而形成的混合语。信天主教和伏都教（西非传统信仰和天主教相结合形成的一种民间宗教），也信神灵。大多数居民务农，主要种植咖啡、剑麻、玉米等。
",http://zy.zwbk.org/index.php?title=%E6%B5%B7%E5%9C%B0%E4%BA%BA,,,,,
海胆效应,"“海胆效应”这一学说主要是应用于人际关机之中，其内容就是提醒人们应该与周围的人群所保持的距离。
",http://www.baike.com/wiki/%E6%B5%B7%E8%83%86%E6%95%88%E5%BA%94,"人际关系 心理学 ",,,,
消费者心理学,"　　消费者心理学（汉语拼音：xiɑofeizhe xinlixue；英语：consumer psychology），研究消费行为的心理活动规律的学科。社会心理学的分支。消费行为是消费者寻找、购买、使用和评价商品和劳务的活动。消费者心理学的研究内容包括影响消费行为的心理因素，如消费者的认知、态度、情感、爱好以及决策过程等；影响消费行为的社会文化因素，如风俗习惯、宗教信仰、价值观念等，以及消费者的家庭和社会群体对消费行为的影响。消费者心理学的实际应用包括广告、商品包装、商标、企业形象设计、价格的制定等。消费者心理学是一门交叉学科，与社会学、经济学、文化人类学等学科在理论、研究领域及研究方法上都有密切的联系。
",http://zy.zwbk.org/index.php?title=%E6%B6%88%E8%B4%B9%E8%80%85%E5%BF%83%E7%90%86%E5%AD%A6,,,,,
爪哇人,"　　爪哇人（汉语拼音：Zhaowa Ren；英语：Javanais），东南亚印度尼西亚主体民族。主要分布在爪哇岛，以中部人口最密，部分居住在苏门答腊、加里曼丹等岛屿。另有部分居住在南美洲的苏里南。属蒙古人种马来类型。使用爪哇语，分直葛、井里汶、南安由、外南梦、玛琅、泗水、滕格尔等方言。属南岛语系印度尼西亚语族。使用古体文字已有1000多年的历史。现通用印度尼西亚语。原信印度教和佛教，15世纪下半叶后多改信伊斯兰教，属逊尼派。20世纪中叶起部分人信奉基督教。现仍保留万物有灵信仰。每年各村均举行一次驱逐恶灵的仪式。
",http://zy.zwbk.org/index.php?title=%E7%88%AA%E5%93%87%E4%BA%BA,,,,,
牙买加人,"　　牙买加人（汉语拼音：Yamaijia Ren；英语：Jamaican），中美洲加勒比海地区牙买加居民的总称。英语为通用语言，但语音、语法同标准英语有较大差别，方言中有各种非洲语词汇。华人和印度人后裔使用华语和印地语。多信基督教新教，少数信犹太教，还残存着非洲的一些宗教信仰。现代牙买加居民中，黑人占多数，其余为黑白混血种人、印度人、白人、华裔，还有少数来自叙利亚等国的移民。牙买加人的经济以铝土、制糖和旅游业为主。近年来，制造业有所发展。经济命脉基本上为美、英等国资本所控制。农作物有甘蔗、香蕉、咖啡、胡椒、烟草、可可、椰子、柑橘、稻谷等。大庄园主占有大半耕地，占农业人口大多数的农民只占有少量的耕地。牙买加人以山药、甘薯、香蕉、大米等为大众化食物，其文化具有非洲文化的许多特点，突出表现在故事、传说等民间创作中。
",http://zy.zwbk.org/index.php?title=%E7%89%99%E4%B9%B0%E5%8A%A0%E4%BA%BA,,,,,
特殊能力倾向测验,"　　特殊能力倾向测验（汉语拼音：Teshu Nengli Qingxiang Ceyan；英语：Special Aptitude Tests），对那些不包括在一般智力测验中的较为特殊和专门能力进行测验的工具，如对机械能力、运动能力、音乐能力、艺术能力等的测验。这种测验并不是测量一个人经过训练后所具有的技能，而是为了估计一个人是否具有经培训能胜任某种工作的能力。特殊能力倾向测验通常作为职业选择和咨询的辅助工具，大多应用于对工业、军事等方面的人员选拔。
",http://zy.zwbk.org/index.php?title=%E7%89%B9%E6%AE%8A%E8%83%BD%E5%8A%9B%E5%80%BE%E5%90%91%E6%B5%8B%E9%AA%8C,,,,,
特立尼达和多巴哥人,"　　特立尼达和多巴哥人（汉语拼音：Telinida He Duobageren；英语：Trinidad-and Tobagoans），特立尼达和多巴哥居民的总称。多聚居在西班牙港和圣费尔南多两大城市。通用英语，部分居民使用印地语和乌尔都语。主要信基督教新教和印度教。多巴哥岛居民绝大多数为黑人，通常为石油工人和文职人员，多信基督教新教。印度人后裔出生率高，所占比重仍在不断增长，多从事甘蔗、水稻生产，占农业人口的大多数，大多信印度教，基本上仍保留原有语言、宗教、习俗乃至种姓制度，对岛国的社会有显著影响。
",http://zy.zwbk.org/index.php?title=%E7%89%B9%E7%AB%8B%E5%B0%BC%E8%BE%BE%E5%92%8C%E5%A4%9A%E5%B7%B4%E5%93%A5%E4%BA%BA,,,,,
犯罪心理学,"　　犯罪心理学（汉语拼音：fɑnzui xinlixue；英语：criminal psychology），研究影响和支配行为人实施犯罪行为的各种心理活动或心理因素的法律心理学分支。又称罪犯心理学。犯罪心理是犯罪行为的内在动因和支配力量，犯罪行为是犯罪心理的外部表现。
",http://zy.zwbk.org/index.php?title=%E7%8A%AF%E7%BD%AA%E5%BF%83%E7%90%86%E5%AD%A6,,,,,
犹太人,"　　犹太人（汉语拼音：Youtairen；英语：Jews；希伯来语：יְהוּדִים‎，Yehudim），又称犹太民族，古称希伯来人和以色列人。属欧罗巴人种地中海类型。约1,400万人(2001)。主要分布在美国、以色列、俄罗斯，以及欧洲和其他地区。以色列犹太人以希伯来语为国语，属非亚语系闪语族；美国犹太人通用英语，不少人懂希伯来语或依地语；其余使用所在地语言。19世纪以前，流散于世界各地的犹太人由于彼此隔绝，在社会文化、宗教礼仪和生活习俗上产生一定差别，形成三大支系：阿什肯纳齐人、赛法尔迪人和东方犹太人。信仰犹太教，历史上曾有一部分人改信基督教。正统派教徒行割礼，禁与未受割礼的外族人通婚。定星期六为不务俗事的安息日。改良派遵守教规不严。
",http://zy.zwbk.org/index.php?title=%E7%8A%B9%E5%A4%AA%E4%BA%BA,,,,,
玛雅人,"　　玛雅人（汉语拼音：mǎ yǎ rén；英语：Maya），中美洲地区和墨西哥印第安人的一支。约公元前2500年就已定居今墨西哥南部、危地马拉、伯利兹以及萨尔瓦多和洪都拉斯的部分地区。人口最多时达600余万。属蒙古人种美洲支。使用玛雅语。分布在尤卡坦中部和北部，墨西哥塔瓦斯科州和恰帕斯州的一部分，伯利兹、洪都拉斯南部、危地马拉低地和高地及萨尔瓦多的最南端。
",http://zy.zwbk.org/index.php?title=%E7%8E%9B%E9%9B%85%E4%BA%BA,,,,,
环境心理学,"　　环境心理学（汉语拼音：huɑnjinɡ xinlixue；英语：environmental psychology），研究人与环境相互作用和相互关系的心理学分支学科。人们关注环境和行为关系由来已久，19世纪后半叶出现的以生物与环境的关系为主要研究方向的生态学，是环境心理学主要的学科渊源之一。20世纪40年代出现的生态心理学，作为环境心理学的前身，强调物理情境在整合人类行为中的作用，集中研究物理环境对生活在这一环境中的人的影响。1964年美国医院联合会议正式提出“环境心理学”这一术语，在随后的20年中，环境心理学作为一门新的心理学分支学科逐渐得到学术界的认可。
",http://zy.zwbk.org/index.php?title=%E7%8E%AF%E5%A2%83%E5%BF%83%E7%90%86%E5%AD%A6,,,,,
玻利维亚人,"　　玻利维亚人（拼音：bō lì wǎ ěr rén），（英语：Bolivians），南美洲玻利维亚居民的总称。其中多居住在海拔3700～3900米的高原上，为世界上少数高原居民之一。
",http://zy.zwbk.org/index.php?title=%E7%8E%BB%E5%88%A9%E7%BB%B4%E4%BA%9A%E4%BA%BA,,,,,
班加拉人,"　　班加拉人（拼音：bān jiā lā rén），（英语：Bangala），中部非洲扎伊尔民族。另有部分分布在刚果境内。属尼格罗人种班图类型。包括博洛基人、洛巴拉人、恩贡贝人等支系。
",http://zy.zwbk.org/index.php?title=%E7%8F%AD%E5%8A%A0%E6%8B%89%E4%BA%BA,,,,,
班图尼格罗人,"　　班图尼格罗人（拼音：bān tú ní gé luó rén），（英语：Starling），赤道非洲和南部非洲国家的主要居民。又称班图人，是非洲最大的民族集团，属尼格罗人种的年轻支系。
",http://zy.zwbk.org/index.php?title=%E7%8F%AD%E5%9B%BE%E5%B0%BC%E6%A0%BC%E7%BD%97%E4%BA%BA,,,,,
班本杜人,"　　班本杜人（拼音：bān běn dù rén），（英语：Starling），西南非洲安哥拉民族。又称姆本杜人、安本杜人、金本杜人。主要分布在西中部宽扎河流域。另有部分分布在扎伊尔、赞比亚。属尼格罗人种班图类型。使用班本杜语，属尼日尔-科尔多凡语系刚果班图语群。多保持万物有灵原始信仰，部分人信奉基督教。
",http://zy.zwbk.org/index.php?title=%E7%8F%AD%E6%9C%AC%E6%9D%9C%E4%BA%BA,,,,,
理论心理学,"　　理论心理学（汉语拼音：lilun xinlixue；英语：theoretical psychology），研究心理学体系一般理论问题的心理学分支。又称体系心理学。它以揭示各种心理现象之间，以及心理现象与现实之间相互联系的规律为任务，定向指导心理学各局部分支学科的研究。
",http://zy.zwbk.org/index.php?title=%E7%90%86%E8%AE%BA%E5%BF%83%E7%90%86%E5%AD%A6,,,,,
瑞典人,"　　瑞典人（汉语拼音：Rruidian Ren；英语：Swedish），北欧瑞典的主体民族。另有少数分布在芬兰西南沿海和阿兰群岛及美国、加拿大和丹麦。属欧罗巴人种大西洋波罗的海类型。其先民为古代日耳曼人北支诸部落。公元前分布在斯堪的纳维亚半岛南部地区，后逐步向北发展。8～11世纪称为诺曼人东支的向俄罗斯扩张。17世纪为北欧最强大的民族。18世纪开始衰落。操瑞典语，属印欧语系日耳曼语族。以基督教新教路德宗为国教，1870年以前，仅路德教徒可获得公民权。
",http://zy.zwbk.org/index.php?title=%E7%91%9E%E5%85%B8%E4%BA%BA,,,,,
瑞士人,"　　瑞士人（汉语拼音：Ruishi Ren；英语：Swiss），欧洲中部国家瑞士4个民族的总称。其中日耳曼瑞士人占多数，其次还有法兰西瑞士人、意大利瑞士人、雷托罗曼人。均属欧罗巴人种。公元前5世纪，在今瑞士地域上住着海尔维第人和雷托人。公元前1 世纪瑞士各地区被罗马帝国征服后，这两个土著居民均逐渐罗马化。后来，这些罗马化土著居民又与公元3～5世纪来到的日耳曼部落分别结合成日耳曼瑞士人、法兰西瑞士人、意大利瑞士人。9世纪初，今瑞士全部土地属法兰克人的查理曼帝国。14～19世纪初，瑞士逐渐扩大为包括22个州的多民族联邦国家。参加瑞士联邦的各州长期处于封建割据、各自为政的状态，经济上发展很不平衡。农业州与城市州长期相互矛盾对立。城市贵族与手工业者之间阶级矛盾也很尖锐。这些矛盾在16世纪以宗教斗争的形式表现出来，在新教(基督教)各州与旧教(天主教)各州之间进行了激烈的战争。新教在许多州的胜利促进了资本主义发展。在法国、荷兰、意大利受到迫害的新教徒到瑞士的新教诸州避难，为瑞士带来发展钟表、丝织等行业的技术。德语、法语、意大利语、雷托罗曼语被定为瑞士的4种民族语言。瑞士人中多为基督教徒(其中多属加尔文教派)和天主教徒。工业发达，擅长以熟练的技巧，从事只需少量原料的产品生产，如制造钟表。
",http://zy.zwbk.org/index.php?title=%E7%91%9E%E5%A3%AB%E4%BA%BA,,,,,
瓦努阿图人,"　　瓦努阿图人（汉语拼音：Wɑnu'ɑturen；英语：Vanuatuans），太平洋土著民族之一。主要居住在瓦努阿图，另有少数人居住在大洋洲其他地区。属澳大利亚人种美拉尼西亚类型。使用瓦努阿图语，有多种方言，属南岛语系美拉尼西亚语族。通用比斯拉马语（为英语和当地语言的混合语)。多信基督教和天主教。
",http://zy.zwbk.org/index.php?title=%E7%93%A6%E5%8A%AA%E9%98%BF%E5%9B%BE%E4%BA%BA,,,,,
瓦朗几亚人,"　　瓦朗几亚人（汉语拼音：Wɑlɑnɡjiyɑren；英语：Varangians; Varyagi），希腊人和东斯拉夫人对入侵东欧的斯堪的纳维亚居民诺曼人（主要是瑞典人）的称呼。又译“瓦里亚格人”。这个词的起源说法不一。一般认为斯堪的纳维亚语Vaeringjar原专指诺曼人亲兵队，后泛指入侵东欧的诺曼人。在古罗斯历史文献中，最早提到瓦朗几亚人的是《往年纪事》。8～9世纪诺曼人处于原始公社制解体和阶级社会形成时期，军事首领率领亲兵队在东欧和西欧征服土地,掠夺财产，奴役当地人民。
",http://zy.zwbk.org/index.php?title=%E7%93%A6%E6%9C%97%E5%87%A0%E4%BA%9A%E4%BA%BA,,,,,
瓦隆人,"　　瓦隆人(汉语拼音：Walongren； 英语：Walloons），西欧比利时民族。分布在布鲁塞尔以南地区。另有部分散居在法国东北部的北部省和阿登省，以及美国、加拿大和扎伊尔。属欧罗巴人种。使用法语，属印欧语系罗曼语族。信奉天主教。瓦隆人的族源与法兰西人相近，其先民主要是罗马化的别尔格人，并吸收有法兰克人的成分。因此在语言和文化上，瓦隆人和法兰西人大体一样。瓦隆语是法兰西语北部方言中的一种。17世纪一度得到发展，后来逐渐被标准法语所取代。5世纪后，瓦隆人所在地区臣属法兰克王国。9世纪查理曼帝国分裂后，长期处于封建割据状态。14世纪末，大部分地区为勃艮第公国所统一。此后，辗转处于西班牙、奥地利和法国的统治下。拿破仑失败后，于1815年划归荷兰。1830年，瓦隆人与佛拉芒人联合，建立独立的比利时王国。瓦隆人工业发达，多从事采煤、冶金、机器制造、化工等行业。畜牧业占农业总产值的3／4，以养牛、猪为主。农作物有小麦、大麦、马铃薯等。
",http://zy.zwbk.org/index.php?title=%E7%93%A6%E9%9A%86%E4%BA%BA,,,,,
痛觉,"　　痛觉（汉语拼音：Tongjue；英语：Pain，Sense of），有机体受到伤害性刺激所产生的感觉。有重要的生物学意义。是有机体内部的警戒系统，能引起防御性反应，具有保护作用。但是强烈的疼痛会引起机体生理功能的紊乱，甚至休克。痛觉种类很多，可分为皮肤痛，来自肌肉、肌腱和关节的深部痛和内脏痛，它们各有特点。痛觉达到一定程度，通常可伴有某种生理变化和不愉快的情绪反应。人的痛觉或痛反应有较大的个别差异。有人痛感受性低，有人则高。痛觉较大的个别差异与产生痛觉的心理因素有很大关系。痛觉在民族、性别、年龄方面也存在着一定的差异。影响痛觉的心理因素主要是注意力、态度、意志、个人经验、情绪等。人类控制疼痛的方法主要有4种 ：外科手术（通常是切割与痛觉有关的神经通路）、药物镇痛、生理学方法镇痛（如针灸、按摩等）和心理学方法镇痛(如暗示、催眠、安慰剂等)。
",http://zy.zwbk.org/index.php?title=%E7%97%9B%E8%A7%89,,,,,
白俄罗斯人,"　　白俄罗斯人（拼音：bái é luó sī rén），（英语：Belorussians），白俄罗斯主体民族。自称别拉罗斯人，又译别洛露西亚人。居住在白俄罗斯共和国境内；部分分布在俄罗斯联邦西部、立陶宛、拉脱维亚、乌克兰、哈萨克以及西伯利亚等地。另有少数白俄罗斯人分布在波兰、美国和加拿大等国。属欧罗巴人种东欧类型。
",http://zy.zwbk.org/index.php?title=%E7%99%BD%E4%BF%84%E7%BD%97%E6%96%AF%E4%BA%BA,,,,,
盲人心理学,"　　盲人心理学（汉语拼音：mɑnɡren xinlixue；英语：psychology of the blind），研究盲人的认知、个性和技能形成与发展规律，探讨补偿其视觉缺陷的缺陷心理学分支。研究内容包括盲幼儿、儿童、青少年的心理发展，成年后失明者的听觉、触觉、嗅觉、运动觉对视觉缺陷的补偿，残余视觉的发展与利用，个性特点及家庭、社会对个性形成的影响，心理保健等。
",http://zy.zwbk.org/index.php?title=%E7%9B%B2%E4%BA%BA%E5%BF%83%E7%90%86%E5%AD%A6,,,,,
知觉,"　　知觉（汉语拼音：Zhijue；英语：Perception），人对客观环境和主体状态的感觉和解释过程。这个过程不仅同某一种感觉相联系 ，而且往往是视觉、听觉、肤觉、动觉等协同活动的结果。在知觉过程中，人脑将感官刺激转化为整体经验。知觉是人对客观事物和身体状态整体形象的反映。
",http://zy.zwbk.org/index.php?title=%E7%9F%A5%E8%A7%89,,,,,
社会心理学,"　　社会心理学（汉语拼音：shehui xinlixue；英语：social psychology），研究个体和群体的社会心理现象的心理学分支。个体社会心理现象指受他人或群体制约的个人的思想、感情和行为，如人际知觉、人际吸引、顺从等。群体社会心理现象指群体特有的心理特征，如群体凝聚力、社会心理气氛、群体决策等。
",http://zy.zwbk.org/index.php?title=%E7%A4%BE%E4%BC%9A%E5%BF%83%E7%90%86%E5%AD%A6,,,,,
神秘的原型,"笔者为了使对分析心理学的原型理论研究尽可能地比较全面的深入，同时采用了国外对分析心理学的原型理论研究所用的三条线索，并涉及原型理论的应用和评价。也就是说，本书的结构是：从概述分析心理学的全貌开始，进而分析荣格原型理论的时代背景和思想来源，再阐发荣格本人的原型理论，进而研究后荣格流派的原型理论，转而评论原型理论在诸多领域中的应用，最后对原型理论的方法论特征、其影响如何评价等问题进行总览。
",http://www.baike.com/wiki/%E7%A5%9E%E7%A7%98%E7%9A%84%E5%8E%9F%E5%9E%8B,"心理学 原型 心世界网 神秘 ",,,,
穷花心,"穷花心，有研究发现男人生活越拮据越花心，经济窘迫的男人更容易倾向于性刺激。
",http://www.baike.com/wiki/%E7%A9%B7%E8%8A%B1%E5%BF%83,"心理学 社会现象 经济 ",,,,
突厥人,"　　奥斯曼土耳其人，是突厥人与属于欧洲人种的地中海原始居民的混血后裔，系西突厥后裔。7世纪西突厥灭于唐后，其中乌古斯部塞尔柱人自中亚迁至西亚，同当地波斯人结合。
",http://zy.zwbk.org/index.php?title=%E5%A5%A5%E6%96%AF%E6%9B%BC%E5%9C%9F%E8%80%B3%E5%85%B6%E4%BA%BA,,,,,
符兹堡学派,"　　符兹堡学派（汉语拼音：Fu zi bao xue pai；英语：Würzburg School），20世纪初，在德国符兹堡大学由O.屈尔佩领导的、对思维、判断和意志等高级心理现象进行实验研究的学派。符兹堡学派发现在进行重量判断过程中感觉和意象不起作用。被试不知道怎样回忆这个判断（哪一个重些或是轻些）。这种发现与以往思维的研究相矛盾。这就是说，在判断时，思维不能表现为感觉或是意象，是非直观的意识内容。这样，就产生了“无意象思维”问题的研究。1907年前后，符兹堡学派认为思维的内容有非感觉、非意象的因素。而构造派冯特和E.B.铁钦纳则坚持没有。这就是有名的对无意象思维问题的争论。
",http://zy.zwbk.org/index.php?title=%E7%AC%A6%E5%85%B9%E5%A0%A1%E5%AD%A6%E6%B4%BE,,,,,
第一次巴尔干战争,"　　第一次巴尔干战争（The First Balkan War），1912年巴尔干同盟对奥斯曼帝国发动的战争。自奥斯曼帝国在1389年的科索沃战役中击败巴尔干联军，以武力占领整个巴尔干半岛后，南斯拉夫民族便长期受奥斯曼帝国统治。19世纪，塞尔维亚民族主义者不断发动武装起义，力图摆脱奥斯曼帝国独立。在俄国支持下，泛斯拉夫主义成为巴尔干半岛主流思想，巴尔干半岛诸国也积极扩军及进行外交工作，谋求得到欧洲列强的支持，希望夺取奥斯曼帝国在巴尔干半岛的领土。1912年10月8日，门特利哥罗向奥斯曼帝国宣战，战争开始。结果土耳其战败。
",http://zy.zwbk.org/index.php?title=%E7%AC%AC%E4%B8%80%E6%AC%A1%E5%B7%B4%E5%B0%94%E5%B9%B2%E6%88%98%E4%BA%89,,,,,
第二次巴尔干战争,"　　第二次巴尔干战争（The Second Balkan War；1913年6月16日—1913年7月29日），是保加利亚为一方，塞尔维亚、希腊、门的内哥罗（黑山）、罗马尼亚和奥斯曼帝国为另一方，因瓜分领土不匀而进行的战争。
",http://zy.zwbk.org/index.php?title=%E7%AC%AC%E4%BA%8C%E6%AC%A1%E5%B7%B4%E5%B0%94%E5%B9%B2%E6%88%98%E4%BA%89,,,,,
策动心理学,"　　策动心理学（汉语拼音：cedonɡ xinlixue；英语：hormic psychology），英国心理学家W.麦独孤创建的一种心理学理论体系。远在1905年他就先于行为主义者首倡心理学应是研究“行为”的实证科学。但他对行为的见解与J.B.华生等人是对立的。麦独孤认为，行为并不等同于机械反射，更不能把行为归结为由感官刺激所引起的反射弧的纯物理过程。行为产生于身心交互作用，是一种心物过程，包括心理和物理的二重变化。只有从知、情、意三个方面才能对它作充分的描述。因为每种行为都含有对某事物的知、对此事物的情和趋向或躲避此事物的意，故行为总是具有一定的非决定性和自由性。他坚决反对机械的决定论。他认为策动和维持行为的动力是遗传的本能。本能是行为的非理性的策动力，本能都具有目的性，因而由本能所策动的行为都在于奋力达到一定的目的，因此他的这种心理学理论系统最初就名之为“目的心理学”。
",http://zy.zwbk.org/index.php?title=%E7%AD%96%E5%8A%A8%E5%BF%83%E7%90%86%E5%AD%A6,,,,,
管理心理学,"　　管理心理学（汉语拼音：ɡuɑnli xinlixue；英语：managerial psychology），研究管理活动中个体和群体心理活动规律的工业心理学分支。其目的是最大限度地调动人的积极性和创造性，改善组织结构和领导绩效，提高工作质量，建立健康的人际关系，提高管理水平，发展生产。
",http://zy.zwbk.org/index.php?title=%E7%AE%A1%E7%90%86%E5%BF%83%E7%90%86%E5%AD%A6,,,,,
精神分析,"　　精神分析（汉语拼音：jīng shén fēn xī）（英语：psychoanalysis），奥地利心理学家S.弗洛伊德创立的心理学理论。后来发展成为一种思潮，渗透到医学、哲学、社会学、法学、文学艺术以及教育、政治、工商等诸多领域。
",http://zy.zwbk.org/index.php?title=%E7%B2%BE%E7%A5%9E%E5%88%86%E6%9E%90,,,,,
系统脱敏法,"　　系统脱敏法（汉语拼音：Xitong Tuomin Fa；英语：Systematic Desensitization），通过循序渐进的过程，逐步消除焦虑、恐怖状态及其他恐怖反应的一种行为治疗方法。具体步骤是：①先将患者的各种焦虑反应排成由弱到强的等级。②帮助患者学会一种与焦虑反应相对抗的松弛反应，使之熟练。③逐渐加强引起焦虑反应的刺激强度，且每当焦虑反应出现时，都给信号，令患者放松。这样使两种互不相容的反应发生对抗，使焦虑反应受到抑制，进而建立正常反应。
",http://zy.zwbk.org/index.php?title=%E7%B3%BB%E7%BB%9F%E8%84%B1%E6%95%8F%E6%B3%95,,,,,
统觉,"　　统觉（汉语拼音：Tongjue；英语：Apperception），知觉的内容和倾向对人的过去经验、知识储备及个性特征的依赖性。17世纪德国哲学家G.W.von莱布尼兹首次用统觉这个术语。现代知觉心理学研究表明，不同的人可能按照不同的方式来认识同一个对象，不同对象也可能被理解为相同的东西。这说明人的知觉不是对象的简单复写，而是在个人的过去经验、知识储备和特定心理状态影响下所建立的映象。统觉使人的知觉具有积极的性质。
",http://zy.zwbk.org/index.php?title=%E7%BB%9F%E8%A7%89,,,,,
统计效度,"统计效度，是指实验数据确实表示自变量与因变量的因果关系，这种关系不是偶然的。
",http://www.baike.com/wiki/%E7%BB%9F%E8%AE%A1%E6%95%88%E5%BA%A6,"心理学 ",,,,
缺陷心理学,"　　缺陷心理学（汉语拼音：quexiɑn xinlixue；英语：defect psychology），研究具有生理或心理缺陷者，如盲、聋、哑、肢体残疾或大脑发育障碍者的特殊心理活动规律的医学心理学分支。又称残疾心理学。按所研究缺陷者的类型可分为盲人心理学、聋哑心理学、智力落后者心理学等。通常以学前和学龄缺陷儿童为重点研究对象。研究内容涉及各类缺陷儿童和成人的认识活动（特别是感知、记忆、思维及言语等认知过程）以及个性形成过程的特点和规律，主要缺陷所造成的心理发展障碍，以及其他未受损器官对受损器官的补偿作用等。研究的目的在于为缺陷儿童的鉴定、教育和行为矫治提供科学依据。
",http://zy.zwbk.org/index.php?title=%E7%BC%BA%E9%99%B7%E5%BF%83%E7%90%86%E5%AD%A6,,,,,
网上心理自测,"网上心理自测，是一种通过网络试题进行心理自测的方式。根据中国健康教育中心的调查显示，中国职业人群的焦虑和抑郁状况较为严重，分别有25.60%、23.52%和1.58%的人处于轻度、中度和重度抑郁状态，高学历职工，如教师、医生、公务员，企事业单位管理人员等尤甚。于是，一股网络心理测试热悄然兴起，甚至成为职工进行自我“诊断”的重要依据。
",http://www.baike.com/wiki/%E7%BD%91%E4%B8%8A%E5%BF%83%E7%90%86%E8%87%AA%E6%B5%8B,"IN词 健康 心理学 ",,,,
罗夏墨迹测验,"罗夏墨迹测验是由瑞士精神科医生、精神病学家罗夏(Hermann Rorschach)创立，国外有时称罗夏墨迹(Inkblot)测验，或罗夏技术，或简称罗夏，国内也有多种译名，如罗夏测验、罗夏测试和罗沙克测验等。罗夏测验因利用墨渍图版而又被称为墨渍图测验，现在已经被世界各国广泛使用。 罗夏墨迹测验是最著名的投射法人格测验。
",http://www.baike.com/wiki/%E7%BD%97%E5%A4%8F%E5%85%8B%E5%A2%A8%E6%B8%8D%E6%B5%8B%E9%AA%8C,,,,,
